id,source_table,source_id,district,project_name,road,builder,household,use_zoning,main_use,main_material,declare_date,selling_period,building_lands,building_permit_date,building_permit_no,first_registration_date,address_seed,address_norm,lon,lat,center_source,match_level,extra,created_at,updated_at,geom_center_wkt
275,presale_csv,後壁區|?拾光|後壁188-1號旁基地|,後壁區,?拾光,後壁188-1號旁基地,伍邑建設開發有限公司,9,住宅區,住家用,鋼筋混凝土造,1110805,自售:1110815~1121231,頭前段715地號,,,,台南市後壁區後壁188-1號旁基地,台南市後壁區後壁188號,,,NONE,NONE,"{'builder': '伍邑建設開發有限公司', 'main_use': '住家用', 'household': '9', 'use_zoning': '住宅區', 'declare_date': '1110805', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110815~1121231', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
907,presale_csv,後壁區|?。拾光2期|長短樹里藥店口3號對面|南工造字第03379號,後壁區,?。拾光2期,長短樹里藥店口3號對面,伍邑建設開發有限公司,7,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1140911,自售:1140916~1151231,頂平段496地號,,南工造字第03379號,,台南市後壁區長短樹里藥店口3號對面,台南市後壁區長短樹里藥店口3號,,,NONE,NONE,"{'builder': '伍邑建設開發有限公司', 'main_use': '住家用', 'household': '7', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1140911', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1140916~1151231', 'building_permit_no': '南工造字第03379號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
787,presale_csv,後壁區|梠鑫天地N0.2|竹圍後|(113)南工造字第02361-01號,後壁區,梠鑫天地N0.2,竹圍後,樺榮興開發有限公司、華城開發建設有限公司,17,非都市土地使用編定為鄉村區乙種建築用地,住家用,鋼筋混凝土造,1131217,自售:1131113~1151231,竹新段890地號,,(113)南工造字第02361-01號,,台南市後壁區竹圍後,台南市後壁區竹圍後,,,NONE,NONE,"{'builder': '樺榮興開發有限公司、華城開發建設有限公司', 'main_use': '住家用', 'household': '17', 'use_zoning': '非都市土地使用編定為鄉村區乙種建築用地', 'declare_date': '1131217', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1131113~1151231', 'building_permit_no': '(113)南工造字第02361-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
712,presale_csv,後壁區|樂活居|信義路一段147號之61 對面|(113)南工造字第01979號,後壁區,樂活居,信義路一段147號之61 對面,長岡建設有限公司 法定代表人:游一郎,16,住宅區,H2住宅,鋼筋混凝土造,1130814,自售:113/08/14~售完為止,頭前段153-17地號,,(113)南工造字第01979號,,台南市後壁區信義路一段147號之61 對面,台南市後壁區信義路1段147號,,,NONE,NONE,"{'builder': '長岡建設有限公司 法定代表人:游一郎', 'main_use': 'H2住宅', 'household': '16', 'use_zoning': '住宅區', 'declare_date': '1130814', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:113/08/14~售完為止', 'building_permit_no': '(113)南工造字第01979號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
842,presale_csv,後壁區|碧荷園1期|後壁里199-66號|(113)南工造字02522號,後壁區,碧荷園1期,後壁里199-66號,坤利建設股份有限公司,6,住宅區,住家用,鋼筋混凝土造,1140319,自售:1140401~1151231,侯伯段1335地號,,(113)南工造字02522號,,台南市後壁區後壁里199-66號,台南市後壁區後壁里199號,,,NONE,NONE,"{'builder': '坤利建設股份有限公司', 'main_use': '住家用', 'household': '6', 'use_zoning': '住宅區', 'declare_date': '1140319', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1140401~1151231', 'building_permit_no': '(113)南工造字02522號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
786,presale_csv,後壁區|福砌禾生活|南84鄉道|(113)南工造字第02354號,後壁區,福砌禾生活,南84鄉道,鴻滿堂建設有限公司,19,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1131215,自售:1131217~1141231,四安段1175地號,,(113)南工造字第02354號,,台南市後壁區南84鄉道,台南市後壁區南84鄉道,,,NONE,NONE,"{'builder': '鴻滿堂建設有限公司', 'main_use': '住家用', 'household': '19', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1131215', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1131217~1141231', 'building_permit_no': '(113)南工造字第02354號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
362,presale_csv,新化區|天闊|崙子頂117號對面|(111)南工造字第03382號,新化區,天闊,崙子頂117號對面,元闊建設有限公司,164,鄉村區乙種建築用地,集合住宅、停車空間,鋼筋混凝土造,1111213,自售:無,崙子頂段884地號,,(111)南工造字第03382號,,台南市新化區崙子頂117號對面,台南市新化區崙子頂117號,,,NONE,NONE,"{'builder': '元闊建設有限公司', 'main_use': '集合住宅、停車空間', 'household': '164', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1111213', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(111)南工造字第03382號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
606,presale_csv,新化區|居易白|山腳里頂山腳110之2號隔壁|(112)南工造字第01441號,新化區,居易白,山腳里頂山腳110之2號隔壁,金締開發建設有限公司,7,鄉村區,住家用,鋼筋混凝土造,1130223,自售:1130410~1150630,頂山腳段524地號,,(112)南工造字第01441號,,台南市新化區山腳里頂山腳110之2號隔壁,台南市新化區山腳里頂山腳110之2號,,,NONE,NONE,"{'builder': '金締開發建設有限公司', 'main_use': '住家用', 'household': '7', 'use_zoning': '鄉村區', 'declare_date': '1130223', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130410~1150630', 'building_permit_no': '(112)南工造字第01441號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
785,presale_csv,新化區|永鄰6|唪口68號旁|(113)南工造字第01977號,新化區,永鄰6,唪口68號旁,永琳開發建設有限公司  代表人：陳佳輝,46,鄉村區乙種建築用地,H2集合住宅,鋼筋混凝土造,1131213,自售:無,唪口段1606地號,,(113)南工造字第01977號,,台南市新化區唪口68號旁,台南市新化區唪口68號,,,NONE,NONE,"{'builder': '永琳開發建設有限公司  代表人：陳佳輝', 'main_use': 'H2集合住宅', 'household': '46', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1131213', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(113)南工造字第01977號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
923,presale_csv,新化區|白樓2璞域|台南市新化區民生路|(114)南工造字第02201號,新化區,白樓2璞域,台南市新化區民生路,長築興業有限公司,54,住宅區,H2集合住宅,鋼筋混凝土造,1141029,自售:無,新平段805地號,,(114)南工造字第02201號,,台南市新化區台南市新化區民生路,台南市新化區台南市新化區民生路,,,NONE,NONE,"{'builder': '長築興業有限公司', 'main_use': 'H2集合住宅', 'household': '54', 'use_zoning': '住宅區', 'declare_date': '1141029', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(114)南工造字第02201號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
494,presale_csv,新化區|皇邑|那拔林段557-0005等16筆土地|(111)南工造字地03631-01號,新化區,皇邑,那拔林段557-0005等16筆土地,台易建設開發有限公司,39,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1120704,自售:1120725~1130725,𦰡拔林段557-5地號,,(111)南工造字地03631-01號,,台南市新化區那拔林段557-0005等16筆土地,台南市新化區那拔林段557-0005等16筆土地,,,NONE,NONE,"{'builder': '台易建設開發有限公司', 'main_use': '住家用', 'household': '39', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120704', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1120725~1130725', 'building_permit_no': '(111)南工造字地03631-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
105,presale_csv,新市區|南科之心5|社內159-1號旁|(109)南工造字第02721號,新市區,南科之心5,社內159-1號旁,開鼎開發股份有限公司,42,鄉村區乙種建築用地,住家用、停車空間,鋼筋混凝土造,1101207,自售:無銷售期限，直到售完,北社內段348地號,,(109)南工造字第02721號,,台南市新市區社內159-1號旁,台南市新市區社內159號,,,NONE,NONE,"{'builder': '開鼎開發股份有限公司', 'main_use': '住家用、停車空間', 'household': '42', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1101207', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無銷售期限，直到售完', 'building_permit_no': '(109)南工造字第02721號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
775,presale_csv,新市區|囍事連連NO.18|港子墘段646地號|(112)南工造字第00004號,新市區,囍事連連NO.18,港子墘段646地號,金虹建設有限公司,47,鄉村區乙種建築用地,集合住宅,鋼筋混凝土構造,1131115,自售:1131115~1150514,港子墘段646地號,,(112)南工造字第00004號,,台南市新市區港子墘段646地號,台南市新市區港子墘段646地號,,,NONE,NONE,"{'builder': '金虹建設有限公司', 'main_use': '集合住宅', 'household': '47', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1131115', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1131115~1150514', 'building_permit_no': '(112)南工造字第00004號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
280,presale_csv,新市區|好墅席第一期|大營里豐榮35-1~7|(110)南工造字第4281-1號,新市區,好墅席第一期,大營里豐榮35-1~7,仁豪建設有限公司代表人:陳宥荃,5,鄉村區乙種建築用地,住家用,鋼筋混凝土構造,1110812,自售:1110812~1130811,大營段2962-2地號,,(110)南工造字第4281-1號,,台南市新市區大營里豐榮35-1~7,台南市新市區大營里豐榮35-1~7,,,NONE,NONE,"{'builder': '仁豪建設有限公司代表人:陳宥荃', 'main_use': '住家用', 'household': '5', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110812', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1110812~1130811', 'building_permit_no': '(110)南工造字第4281-1號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
641,presale_csv,新市區|常辰和邑|社內里7-11新凱門市旁|(112)南工造字第02468號,新市區,常辰和邑,社內里7-11新凱門市旁,常辰建設有限公司,10,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1130514,自售:1130520~1140519,南社內段369地號,,(112)南工造字第02468號,,台南市新市區社內里7-11新凱門市旁,台南市新市區社內里7-11新凱門市旁,,,NONE,NONE,"{'builder': '常辰建設有限公司', 'main_use': '住家用', 'household': '10', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1130514', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130520~1140519', 'building_permit_no': '(112)南工造字第02468號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
294,presale_csv,新市區|德和大邁23|社內132號|,新市區,德和大邁23,社內132號,德和開發建設有限公司,48,台南市鄉村區乙種建築用地,H2集合住宅.停車空間,鋼筋混凝土構造,1110902,自售:1111001~.,南社內段493地號,,,,台南市新市區社內132號,台南市新市區社內132號,,,NONE,NONE,"{'builder': '德和開發建設有限公司', 'main_use': 'H2集合住宅.停車空間', 'household': '48', 'use_zoning': '台南市鄉村區乙種建築用地', 'declare_date': '1110902', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1111001~.\x8c', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
190,presale_csv,新市區|心程市|潭頂段533地號|(110)南工造字第03595號,新市區,心程市,潭頂段533地號,銘峰開發建設有限公司 代表人：蔡昕達,180,鄉村區乙種建築用地,集合住宅、停車空間,鋼筋混凝土,1110418,自售:1110419~·,潭頂段533地號,,(110)南工造字第03595號,,台南市新市區潭頂段533地號,台南市新市區潭頂段533地號,,,NONE,NONE,"{'builder': '銘峰開發建設有限公司 代表人：蔡昕達', 'main_use': '集合住宅、停車空間', 'household': '180', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110418', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:1110419~\x8c·', 'building_permit_no': '(110)南工造字第03595號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
490,presale_csv,新市區|煌聖．森友旭|大營南139鄉道|(112)南工造字第01463號,新市區,煌聖．森友旭,大營南139鄉道,嵩聖建設股份有限公司,72,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1120630,自售:無,大營段3037-4地號,,(112)南工造字第01463號,,台南市新市區大營南139鄉道,台南市新市區大營南139鄉道,,,NONE,NONE,"{'builder': '嵩聖建設股份有限公司', 'main_use': '住家用', 'household': '72', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1120630', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(112)南工造字第01463號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
3,presale_csv,新市區|真祥家7|大洲段275-2地號等1筆土地|(110)南工造字第01030-01號,新市區,真祥家7,大洲段275-2地號等1筆土地,銘嵩建設有限公司 代表人：陳建男,15,鄉村區乙種建築用地,供特定人長期住宿之場所,鋼筋混凝土,,自售:無,大洲段275-2地號,,(110)南工造字第01030-01號,,台南市新市區大洲段275-2地號等1筆土地,台南市新市區大洲段275-2地號,,,NONE,NONE,"{'builder': '銘嵩建設有限公司 代表人：陳建男', 'main_use': '供特定人長期住宿之場所', 'household': '15', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': None, 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(110)南工造字第01030-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
921,presale_csv,新市區|立龍富居|大社277-1號旁|(114)南工造字第00021號,新市區,立龍富居,大社277-1號旁,立龍建設股份有限公司,54,鄉村區 乙種建築用地,集合住宅,鋼筋混凝土造,1141022,自售:1141201至全案完銷,大社段2134-2地號,,(114)南工造字第00021號,,台南市新市區大社277-1號旁,台南市新市區大社277號,,,NONE,NONE,"{'builder': '立龍建設股份有限公司', 'main_use': '集合住宅', 'household': '54', 'use_zoning': '鄉村區 乙種建築用地', 'declare_date': '1141022', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1141201至全案完銷', 'building_permit_no': '(114)南工造字第00021號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
757,presale_csv,新市區|筑美麗5|永就里110號旁|(113)南工造字第00523號,新市區,筑美麗5,永就里110號旁,統錸建設有限公司,17,鄉村區乙種建築用地,住家用,鋼筋混泥土造,1131025,自售:無,番子寮段1512-1地號,,(113)南工造字第00523號,,台南市新市區永就里110號旁,台南市新市區永就里110號,,,NONE,NONE,"{'builder': '統錸建設有限公司', 'main_use': '住家用', 'household': '17', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1131025', 'main_material': '鋼筋混泥土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(113)南工造字第00523號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
293,presale_csv,新市區|綜宏新市興|社內73號|(111)南工造字第01300號,新市區,綜宏新市興,社內73號,綜宏建設有限公司,41,鄉村區乙種建築用地,住商用,鋼筋混凝土造,1110901,自售:1111001~1140930,南社內段283地號,,(111)南工造字第01300號,,台南市新市區社內73號,台南市新市區社內73號,,,NONE,NONE,"{'builder': '綜宏建設有限公司', 'main_use': '住商用', 'household': '41', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1110901', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1111001~1140930', 'building_permit_no': '(111)南工造字第01300號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
549,presale_csv,新市區|鄉景翰林苑|三舍159號旁|南工造字第第02433號,新市區,鄉景翰林苑,三舍159號旁,鄉樺建設有限公司,34,特定農業區,住家用,鋼筋混凝土造,1121018,自售:112年10月21日起至銷售完畢,南三舍段524地號,,南工造字第第02433號,,台南市新市區三舍159號旁,台南市新市區三舍159號,,,NONE,NONE,"{'builder': '鄉樺建設有限公司', 'main_use': '住家用', 'household': '34', 'use_zoning': '特定農業區', 'declare_date': '1121018', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:112年10月21日起至銷售完畢', 'building_permit_no': '南工造字第第02433號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
198,presale_csv,新市區|鄉景臻品|南三舍1059地號|,新市區,鄉景臻品,南三舍1059地號,鄉景建設開發有限公司,32,特定農業區甲種建築用地,住家用,鋼筋混凝土構造,1110428,自售:1110429~1111031,南三舍段1059地號,,,,台南市新市區南三舍1059地號,台南市新市區南三舍1059地號,,,NONE,NONE,"{'builder': '鄉景建設開發有限公司', 'main_use': '住家用', 'household': '32', 'use_zoning': '特定農業區甲種建築用地', 'declare_date': '1110428', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1110429~1111031', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
660,presale_csv,新市區|鄉景虹品|社內182號旁|(113)南工造字第01580號,新市區,鄉景虹品,社內182號旁,鄉景建設開發有限公司,74,鄉村區,住家用,鋼筋混凝土造,1130606,自售:1130612至銷售完畢,北社內段844地號,,(113)南工造字第01580號,,台南市新市區社內182號旁,台南市新市區社內182號,,,NONE,NONE,"{'builder': '鄉景建設開發有限公司', 'main_use': '住家用', 'household': '74', 'use_zoning': '鄉村區', 'declare_date': '1130606', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1130612至銷售完畢', 'building_permit_no': '(113)南工造字第01580號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
119,presale_csv,新市區|鄉景誠品|南三舍569地號|,新市區,鄉景誠品,南三舍569地號,鄉樺建設有限公司,76,鄉村區,住家用,鋼筋混凝土造,1110103,自售:1110103~1110630,南三舍段569地號,,,,台南市新市區南三舍569地號,台南市新市區南三舍569地號,,,NONE,NONE,"{'builder': '鄉樺建設有限公司', 'main_use': '住家用', 'household': '76', 'use_zoning': '鄉村區', 'declare_date': '1110103', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110103~1110630', 'building_permit_no': None, 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
318,presale_csv,新營區|京東館一期|許丑26號附近|(111)南工造字第00666號,新營區,京東館一期,許丑26號附近,祐東建設有限公司,24,鄉村區乙種建築用地,透天住宅,鋼筋混擬土,1111010,自售:1111011~1121010,建國段741-1地號,,(111)南工造字第00666號,,台南市新營區許丑26號附近,台南市新營區許丑26號,,,NONE,NONE,"{'builder': '祐東建設有限公司', 'main_use': '透天住宅', 'household': '24', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1111010', 'main_material': '鋼筋混擬土', 'building_lands': None, 'selling_period': '自售:1111011~1121010', 'building_permit_no': '(111)南工造字第00666號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
319,presale_csv,新營區|京東館二期|許丑26號附近|(111)南工造第00668號,新營區,京東館二期,許丑26號附近,祐東建設有限公司,28,鄉村區乙種建築用地,集合住宅,鋼筋混凝土,1111010,自售:1111011~1121010,建國段741地號,,(111)南工造第00668號,,台南市新營區許丑26號附近,台南市新營區許丑26號,,,NONE,NONE,"{'builder': '祐東建設有限公司', 'main_use': '集合住宅', 'household': '28', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1111010', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:1111011~1121010', 'building_permit_no': '(111)南工造第00668號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
177,presale_csv,新營區|心迎風彩2|新北8街|110南工造字第01350-01號,新營區,心迎風彩2,新北8街,上禾宜建設有限公司,17,住宅區,住宅,鋼筋混凝土造,1110322,自售:1110501~1130430,周武段1307-13地號,,110南工造字第01350-01號,,台南市新營區新北8街,台南市新營區新北8街,,,NONE,NONE,"{'builder': '上禾宜建設有限公司', 'main_use': '住宅', 'household': '17', 'use_zoning': '住宅區', 'declare_date': '1110322', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110501~1130430', 'building_permit_no': '110南工造字第01350-01號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
462,presale_csv,東區|清景麟夢公園|平實22地號|(112)南工造字第00823號,東區,清景麟夢公園,平實22地號,上維地產有限公司,293,「住五(附)」第五種住宅區,店鋪、集合住宅、停車空間(地上權),鋼筋混凝土構造,1120526,自售:1120601~1121010,平實段22地號,,(112)南工造字第00823號,,台南市東區平實22地號,台南市東區平實22地號,,,NONE,NONE,"{'builder': '上維地產有限公司', 'main_use': '店鋪、集合住宅、停車空間(地上權)', 'household': '293', 'use_zoning': '「住五(附)」第五種住宅區', 'declare_date': '1120526', 'main_material': '鋼筋混凝土構造', 'building_lands': None, 'selling_period': '自售:1120601~1121010', 'building_permit_no': '(112)南工造字第00823號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
751,presale_csv,東山區|保宥風華|頂窩|(113)南工造字第01241號,東山區,保宥風華,頂窩,保宥建設有限公司,8,鄉村區乙種建築用地,住家用,鋼筋混凝土造,1131015,自售:1131016~1151010,頂田段131地號,,(113)南工造字第01241號,,台南市東山區頂窩,台南市東山區頂窩,,,NONE,NONE,"{'builder': '保宥建設有限公司', 'main_use': '住家用', 'household': '8', 'use_zoning': '鄉村區乙種建築用地', 'declare_date': '1131015', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1131016~1151010', 'building_permit_no': '(113)南工造字第01241號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
288,presale_csv,東山區|墅時光二期|龍鳳三街|(111)南工造字第00473號,東山區,墅時光二期,龍鳳三街,根源建設有限公司,4,住宅區,住家用,鋼筋混凝土造,1110829,自售:1110913~1111231,東興段376地號,,(111)南工造字第00473號,,台南市東山區龍鳳三街,台南市東山區龍鳳三街,,,NONE,NONE,"{'builder': '根源建設有限公司', 'main_use': '住家用', 'household': '4', 'use_zoning': '住宅區', 'declare_date': '1110829', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:1110913~1111231', 'building_permit_no': '(111)南工造字第00473號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
807,presale_csv,東山區|春禹山行旅|龍鳳二街|(114)南工造字第00067號,東山區,春禹山行旅,龍鳳二街,春昱建設有限公司,12,住宅區,店鋪，住宅,鋼筋混凝土,1140120,自售:1140130~1160130,東興段921地號,,(114)南工造字第00067號,,台南市東山區龍鳳二街,台南市東山區龍鳳二街,,,NONE,NONE,"{'builder': '春昱建設有限公司', 'main_use': '店鋪，住宅', 'household': '12', 'use_zoning': '住宅區', 'declare_date': '1140120', 'main_material': '鋼筋混凝土', 'building_lands': None, 'selling_period': '自售:1140130~1160130', 'building_permit_no': '(114)南工造字第00067號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
81,presale_csv,柳營區|悠植居3|柳營52-87號旁|(109)南工造字第04489號,柳營區,悠植居3,柳營52-87號旁,開鼎開發股份有限公司,14,住宅區,住家用,鋼筋混凝土造,1101104,自售:無,士林段872地號,,(109)南工造字第04489號,,台南市柳營區柳營52-87號旁,台南市柳營區柳營52號,,,NONE,NONE,"{'builder': '開鼎開發股份有限公司', 'main_use': '住家用', 'household': '14', 'use_zoning': '住宅區', 'declare_date': '1101104', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(109)南工造字第04489號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
697,presale_csv,柳營區|柳營太康富居|太康|(113)南工造字第01373號,柳營區,柳營太康富居,太康,方信富,2,鄉村區,住家用,鋼骨造,1130730,自售:113年07月30日~至完銷止,綠隧段862地號,,(113)南工造字第01373號,,台南市柳營區太康,台南市柳營區太康,,,NONE,NONE,"{'builder': '方信富', 'main_use': '住家用', 'household': '2', 'use_zoning': '鄉村區', 'declare_date': '1130730', 'main_material': '鋼骨造', 'building_lands': None, 'selling_period': '自售:113年07月30日~至完銷止', 'building_permit_no': '(113)南工造字第01373號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
643,presale_csv,歸仁區|佳順大富|東園街|(110)南工造字第04642號,歸仁區,佳順大富,東園街,佳順建設股份有限公司  負責人：衣冠英,309,住宅區,集合住宅,鋼筋混凝土造,1130515,自售:無,武東段90地號,,(110)南工造字第04642號,,台南市歸仁區東園街,台南市歸仁區東園街,,,NONE,NONE,"{'builder': '佳順建設股份有限公司  負責人：衣冠英', 'main_use': '集合住宅', 'household': '309', 'use_zoning': '住宅區', 'declare_date': '1130515', 'main_material': '鋼筋混凝土造', 'building_lands': None, 'selling_period': '自售:無', 'building_permit_no': '(110)南工造字第04642號', 'building_permit_date': None, 'first_registration_date': None}",2026-03-19 15:48:10.336040+00:00,2026-03-20 12:41:06.145999+00:00,
