鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
仁德區,房地(土地+建物),臺南市仁德區保生路２２號四樓之２,12.42,商,,,1130215,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,87.06,2,2,1,有,有,8420000,96715,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLMKJHLGFID68DA,53.19,0.0,4.5,有,
仁德區,房地(土地+建物),臺南市仁德區保生路２２號七樓之１,12.42,商,,,1130215,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,87.06,2,2,1,有,有,8350000,95911,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQPMLMKJHLGFID28DA,53.19,0.0,4.5,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號八樓之６,14.08,商,,,1130215,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,125.66,2,2,2,有,有,11700000,100357,坡道平面,24.82,1580000,預售屋、或土地及建物分件登記案件；,RPRQMLMKJHLGFID48DA,61.56,0.0,5.35,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區光明街３３３號四樓之５,32.65,住,,,1130229,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141013,151.25,3,2,2,有,有,11290000,81605,坡道平面,31.16,1490000,預售屋、或土地及建物分件登記案件；,RPUPMLPKJHLGFID98DA,72.69,0.0,6.69,有,
北區,房地(土地+建物)+車位,臺南市北區中華北路一段２０３巷１６弄２２號十二樓之１,29.39,住,,,1130129,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140814,153.18,3,2,2,有,有,13380000,98315,坡道平面,33.87,1650000,預售屋、或土地及建物分件登記案件；,RPROMLQKJHLGFAD87DA,72.24,0.0,7.1,有,
北區,房地(土地+建物)+車位,臺南市北區中華北路一段２０３巷１６弄２２號九樓之３,20.11,住,,,1130108,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140814,115.15,2,2,1,有,有,9140000,95842,坡道平面,33.87,1350000,預售屋、或土地及建物分件登記案件；,RPTOMLQKJHLGFAD08DA,50.93,0.0,3.13,有,
北區,房地(土地+建物)+車位,臺南市北區中華北路一段２０３巷１６弄２２號七樓之９,26.3,住,,,1130115,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140814,140.99,3,2,2,有,有,11540000,93727,坡道平面,33.87,1500000,預售屋、或土地及建物分件登記案件；,RPVOMLMJJHLGFAD77DA,67.81,0.0,3.45,有,
安南區,房地(土地+建物)+車位,臺南市安南區安富二街２６號,31.1,住,,,1130129,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140728,176.51,4,2,2,有,有,20660000,129968,坡道平面,31.09,1760000,114.06.13配偶間讓渡預售屋、或土地及建物分件登記案件；,RPVNMLTKKIKGFBD68DA,85.72,0.0,9.95,有,
仁德區,房地(土地+建物),臺南市仁德區保生路３６號七樓之６,12.42,商,,,1130119,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,87.06,2,2,1,有,有,8350000,95911,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSOMLMKJHLGFID38DA,53.19,0.0,4.5,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區光明街３３３號四樓之３,25.34,住,,,1130119,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141013,125.0,2,2,2,有,有,8880000,78751,坡道平面,31.16,1490000,預售屋、或土地及建物分件登記案件；,RPVPMLPKJHLGFID09DA,55.14,0.0,6.94,有,
北區,房地(土地+建物)+車位,臺南市北區中華北路一段２０３巷１６弄２２號十四樓之１,29.39,住,,,1130129,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140814,153.18,3,2,2,有,有,12870000,95298,坡道平面,33.87,1500000,114.09.30 預售屋有讓渡，關係：姊妹。預售屋、或土地及建物分件登記案件；,RPSOMLQKJHLGFAD97DA,72.24,0.0,7.1,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號七樓之５,32.54,,特定農業區,甲種建築用地,1130109,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,12340000,91880,一樓平面,28.2,1500000,預售屋、或土地及建物分件登記案件；,RPUOMLQLJHLGFHD98DA,73.44,0.0,7.03,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號五樓之２,32.54,,特定農業區,甲種建築用地,1121224,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,11580000,86540,一樓平面,28.2,1370000,經114/04/11更名權利轉讓，總價1158萬元，平轉取得預售屋、或土地及建物分件登記案件；,RPUPMLKLJHLGFHD48DA,73.44,0.0,7.03,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號六樓之５,32.54,,特定農業區,甲種建築用地,1121230,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,12350000,92049,一樓平面,28.2,1490000,預售屋、或土地及建物分件登記案件；,RPWPMLKLJHLGFHD68DA,73.44,0.0,7.03,有,
善化區,房地(土地+建物)+車位,臺南市善化區民生路３０號六樓之１,30.59,住,,,1121229,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140912,94.22999999999999,2,2,2,有,有,11060000,114813,其他,7.48,1100000,預售屋、或土地及建物分件登記案件；,RPUPMLMJJHLGFHD48DA,60.5,0.0,5.63,有,
善化區,房地(土地+建物)+車位,臺南市善化區民生路３０號六樓之３,29.2,住,,,1121225,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140912,97.83,2,2,2,有,有,11550000,118062,一樓平面,0.0,1700000,法定空地停車位預售屋、或土地及建物分件登記案件；,RPVPMLMJJHLGFHD58DA,62.08,0.0,2.09,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號十二樓之６,14.08,商,,,1121218,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,124.56,2,2,2,有,有,11580000,100754,坡道平面,23.72,1420000,讓渡日期114/01/19預售屋、或土地及建物分件登記案件；,RPSNMLLLJHLGFID28DA,61.56,0.0,5.35,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區光明街３３３號五樓之３,25.34,住,,,1121218,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141013,125.0,2,2,2,有,有,9290000,83120,坡道平面,31.16,1490000,預售屋、或土地及建物分件登記案件；,RPORMLRKJIKGFID78DA,55.14,0.0,6.94,有,
安定區,房地(土地+建物)+車位,臺南市安定區安定２６之７號六樓之５,31.4,住,,,1121110,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140704,97.68,2,2,2,有,有,8800000,91720,一樓平面,18.09,1500000,預售屋、或土地及建物分件登記案件；,RPPPMLKLJHLGFHD97DA,53.77,0.0,3.69,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號三樓之１,26.71,,特定農業區,甲種建築用地,1121110,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,125.5,2,2,2,有,有,9420000,82939,坡道平面,28.2,1350000,預售屋、或土地及建物分件登記案件；,RPSPMLKLJHLGFHD28DA,59.88,0.0,6.48,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３８號三樓之２,32.54,,特定農業區,甲種建築用地,1121128,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,11170000,83234,坡道平面,28.2,1350000,預售屋、或土地及建物分件登記案件；,RPTPMLKLJHLGFHD38DA,73.44,0.0,7.03,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號六樓之３,26.71,,特定農業區,甲種建築用地,1121116,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,126.18,2,2,2,有,有,9960000,88480,坡道平面,28.87,1350000,預售屋、或土地及建物分件登記案件；,RPVPMLKLJHLGFHD58DA,59.88,0.0,6.48,有,
仁德區,房地(土地+建物),臺南市仁德區保生路３６號十一樓之３,9.94,商,,,1121117,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,71.42,2,2,1,有,有,7580000,106133,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWOMLNLKIKGFID09DA,44.03,0.0,3.36,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號五樓之１,12.42,商,,,1121110,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,9700000,93728,坡道平面,24.82,1540000,預售屋、或土地及建物分件登記案件；,RPUOMLTJJHLGFID56DA,53.19,0.0,4.5,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號三樓之１,12.42,商,,,1121127,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,9650000,93154,坡道平面,24.82,1540000,預售屋、或土地及建物分件登記案件；,RPPPMLMKJHLGFID18DA,53.19,0.0,4.5,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區光明街３３５號四樓之２,32.65,住,,,1121119,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141013,151.59,3,2,2,有,有,11520000,83285,坡道平面,31.16,1490000,預售屋、或土地及建物分件登記案件；,RPWNMLPKJHLGFID98DA,73.03,0.0,6.69,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３８號八樓之５,32.54,,特定農業區,甲種建築用地,1121127,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,12110000,91202,一樓平面,28.2,1350000,預售屋、或土地及建物分件登記案件；,RPROMLQLJHLGFHD68DA,73.44,0.0,7.03,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號三樓之２,32.54,,特定農業區,甲種建築用地,1121121,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,11300000,84336,坡道平面,28.2,1350000,預售屋、或土地及建物分件登記案件；,RPWOMLQLJHLGFHD56DA,73.44,0.0,7.03,有,
學甲區,房地(土地+建物)+車位,臺南市學甲區濟生路６之２０號三樓之８,32.63,住,,,1121002,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,123.24,2,2,2,有,有,5800000,55233,一樓平面,35.43,950000,預售屋、或土地及建物分件登記案件；,RPXNMLNLJHLGFGD78DA,55.67,0.0,6.63,有,
佳里區,房地(土地+建物)+車位,臺南市佳里區公園路６３６號四樓之６,32.27,住,,,1121028,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141103,142.18,3,2,2,有,有,9721500,74573,坡道平面,27.91,1200000,因客變工程款增加1500元預售屋、或土地及建物分件登記案件；,RPPOMLMLJHLGFGD97DA,72.84,0.0,7.85,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３８號三樓之１,26.71,,特定農業區,甲種建築用地,1121003,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,125.5,2,2,2,有,有,9480000,83556,坡道平面,28.2,1350000,預售屋、或土地及建物分件登記案件；,RPXOMLQLJHLGFHD66DA,59.88,0.0,6.48,有,
北區,房地(土地+建物)+車位,臺南市北區和緯路二段３３９號七樓之２,16.55,住,,,1120917,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,149.48000000000002,2,2,2,有,有,18250000,129884,坡道平面,22.29,1730000,預售屋、或土地及建物分件登記案件；,RPWNMLQJJHLGFAD18DA,73.56,0.0,7.59,有,
仁德區,房地(土地+建物),臺南市仁德區保生路２２號七樓之２,12.42,商,,,1120910,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,87.06,2,2,1,有,有,8890000,102113,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXOMLMKJHLGFID88DA,53.19,0.0,4.5,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３８號七樓之５,32.54,,特定農業區,甲種建築用地,1120920,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,146.18,3,2,2,有,有,12000000,90270,坡道平面,28.2,1350000,預售屋、或土地及建物分件登記案件；,RPTOMLQLJHLGFHD88DA,73.44,0.0,7.03,有,
麻豆區,房地(土地+建物),臺南市麻豆區興國路５１之１９號,85.47,住,,,1120812,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,192.65,4,2,5,有,無,23600000,122502,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLLKKIKGFFD08DA,176.99,0.0,15.66,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區公園路６３６號八樓之６,32.27,住,,,1120827,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141103,142.18,3,2,2,有,有,10100000,77011,一樓平面,27.91,1300000,預售屋、或土地及建物分件登記案件；,RPTNMLPKJHLGFGD48DA,72.84,0.0,7.85,有,
善化區,房地(土地+建物),臺南市善化區復興街４８巷２之６號五樓之１,33.22,住,,,1120826,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141028,92.67,3,2,2,有,有,10880000,117406,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXNMLKLJHLGFHD58DA,67.27,0.0,4.54,有,
善化區,土地,善西段270-3地號,19.57,住,,,1120826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1570000,80225,,0.0,0,善西段270-3地號，權利範圍1/1。,SPXNMLKLJHLGFHD68DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路１０號十四樓之３,12.83,商,,,1120811,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,116.35,2,2,2,有,有,10430000,97127,坡道平面,24.82,1540000,預售屋、或土地及建物分件登記案件；,RPRRMLMKJHLGFID58DA,55.25,0.0,5.49,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號四樓之３,26.71,,特定農業區,甲種建築用地,1120810,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,125.5,2,2,2,有,有,9450000,83556,坡道平面,28.2,1320000,預售屋、或土地及建物分件登記案件；,RPVOMLQLJHLGFHD09DA,59.88,0.0,6.48,有,
北區,房地(土地+建物)+車位,臺南市北區和緯路二段３４１號十三樓之３,10.21,住,,,1120625,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,100.67,1,2,2,有,有,12390000,135239,坡道平面,22.29,1790000,契約讓與價格不變。預售屋、或土地及建物分件登記案件；,RPTQMLQJJHLGFAD18DA,45.88,0.0,4.14,有,
永康區,房地(土地+建物)+車位,臺南市永康區永榮二街１０６號三樓之３,18.93,住,,,1120603,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140718,128.82,2,2,1,有,有,11660000,108040,坡道平面,32.93,1300000,預售屋、或土地及建物分件登記案件；,RPQPMLSKKIKGFKD56DA,57.91,0.0,4.91,有,
安定區,房地(土地+建物)+車位,臺南市安定區安定２６之７號二樓之２,44.74,住,,,1120627,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140704,131.47,3,2,2,有,有,11500000,88199,一樓平面,18.09,1500000,預售屋、或土地及建物分件登記案件；,RPQPMLKLJHLGFHD08DA,72.95,0.0,8.91,有,
安定區,房地(土地+建物),臺南市安定區安定２６之７號五樓之７,36.4,住,,,1120628,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140704,92.24,2,2,2,有,有,7980000,86513,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRPMLKLJHLGFHD18DA,57.69,0.0,8.91,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發一路１０號十一樓之１,27.36,住,,,1120614,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140901,162.36,2,2,2,有,有,12450000,92230,坡道平面,55.02,2550000,讓渡日期：114.4.28讓渡金額1245萬預售屋、或土地及建物分件登記案件；,RPPOMLOJJIKGFID18DA,63.43,0.0,6.37,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發一路１０號六樓之５,21.11,住,,,1120626,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140901,110.35,2,2,2,有,有,10200000,108040,坡道平面,27.51,1250000,讓渡日期：114.12.18讓渡金額1020萬預售屋、或土地及建物分件登記案件；,RPRQMLPKJHLGFID78DA,49.24,0.0,4.64,有,
新市區,房地(土地+建物)+車位,臺南市新市區大順六路２１９號五樓之３,23.06,,鄉村區,乙種建築用地,1120626,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140909,84.75,2,2,2,有,有,7390000,85440,其他,7.62,800000,預售屋、或土地及建物分件登記案件；,RPPOMLPJJHLGFHD18DA,50.54,0.0,4.95,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區六甲二街６９巷１２號五樓之１,22.01,,鄉村區,乙種建築用地,1120629,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141027,109.89999999999999,3,2,2,有,有,8000000,72793,一樓平面,0.0,1100000,預售屋、或土地及建物分件登記案件；,RPWSMLKKKIKGFID09DA,65.91,0.0,8.41,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路３６號十四樓之２,13.25,商,,,1120630,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,120.74000000000001,2,2,2,有,有,11500000,103837,坡道平面,24.82,1540000,預售屋、或土地及建物分件登記案件；,RPOOMLMKJHLGFID97DA,59.89,0.0,3.67,有,
善化區,房地(土地+建物)+車位,臺南市善化區西衛１８之３號三樓之８,26.22,,鄉村區,乙種建築用地,1120627,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140724,94.75,2,2,2,有,有,7500000,77600,其他,8.41,800000,預售屋、或土地及建物分件登記案件；,RPUOMLTJJHLGFHD09DA,55.29,0.0,7.38,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路３８號四樓之１,18.22,商,,,1120630,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,155.56,3,2,2,有,有,13590000,91403,坡道平面,24.82,1640000,預售屋、或土地及建物分件登記案件；,RPWQMLMKJHLGFID98DA,77.17,0.0,9.59,有,
北區,房地(土地+建物)+車位,臺南市北區和緯路二段３４１號九樓之２,16.55,住,,,1120520,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,149.48000000000002,2,2,2,有,有,18380000,131221,坡道平面,22.29,1690000,預售屋、或土地及建物分件登記案件；,RPXPMLQJJHLGFAD48DA,73.56,0.0,7.59,有,
北區,房地(土地+建物)+車位,臺南市北區和緯路二段３４１號十樓之２,16.55,住,,,1120511,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,149.48000000000002,2,2,2,有,有,18500000,131064,坡道平面,22.29,1830000,預售屋、或土地及建物分件登記案件；,RPOQMLQJJHLGFAD67DA,73.56,0.0,7.59,有,
安定區,房地(土地+建物)+車位,臺南市安定區港口１之２３９號七樓之１,26.71,,特定農業區,甲種建築用地,1120507,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141017,125.5,2,2,2,有,有,9900000,88181,坡道平面,28.2,1320000,預售屋、或土地及建物分件登記案件；,RPPQMLKLJHLGFHD08DA,59.88,0.0,6.48,有,
善化區,房地(土地+建物),臺南市善化區成功路１６９巷９號,33.09,住,,,1120525,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1140902,134.15,0,0,1,有,有,20880000,155647,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLNLJHLGFHD18DA,101.62,0.0,0.0,有,
麻豆區,房地(土地+建物)+車位,臺南市麻豆區自由路３９之５號四樓之１,55.46,住,,,1120419,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140620,179.53,3,2,2,有,有,10200000,54955,一樓平面,15.76,1200000,轉讓日期:113年9月16日，最後一手成交金額:10200000元預售屋、或土地及建物分件登記案件；,RPROMLRJJHLGFFD38DA,104.03,0.0,16.6,有,
麻豆區,房地(土地+建物),臺南市麻豆區自由路３９之３號,70.5,住,,,1120412,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,1140620,153.4,3,2,3,有,有,12900000,84094,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLRJJHLGFFD78DA,148.74,0.0,4.62,無,
