Seq,區碼,區名,地段碼,地段名,地號,經度,緯度
282,D38,南化區,8014,南化段,1424-39,120.4933163390,23.0356684797
283,D38,南化區,8014,南化段,1424-174,120.4969809848,23.0331944513
284,D38,南化區,8014,南化段,1436,120.4909023138,23.0557521784
285,D38,南化區,8014,南化段,1464,120.4889934112,23.0545715716
286,D38,南化區,8014,南化段,1525-9,120.4825510347,23.0685495320
287,D38,南化區,8014,南化段,1672,120.4833584619,23.0616757964
288,D38,南化區,8014,南化段,1779,120.4821186817,23.0550256271
289,D38,南化區,8014,南化段,1800,120.4795806020,23.0549159034
290,D38,南化區,8014,南化段,1851-32,120.4793351251,23.0397153198
291,D38,南化區,8014,南化段,1851-35,120.4795951525,23.0392229247
292,D38,南化區,8014,南化段,1851-137,120.4790563615,23.0407452052
293,D38,南化區,8014,南化段,1852,120.4803905606,23.0376156493
294,D38,南化區,8014,南化段,1902,120.4784370749,23.0610970370
295,D38,南化區,8014,南化段,1928,120.4787868382,23.0589236210
296,D38,南化區,8014,南化段,1930,120.4759646778,23.0609323942
297,D38,南化區,8014,南化段,1953-31,120.4745873447,23.0549703951
298,D38,南化區,8014,南化段,1953-46,120.4766934994,23.0546427595
299,D38,南化區,8014,南化段,1953-57,120.4740473586,23.0543989408
300,D38,南化區,8014,南化段,1953-77,120.4718701495,23.0546329746
301,D38,南化區,8014,南化段,2012,120.4733184547,23.0612896066
302,D38,南化區,8014,南化段,2019,120.4728110025,23.0606712823
303,D38,南化區,8014,南化段,2041,120.4703143534,23.0506618076
304,D38,南化區,8014,南化段,2046-33,120.4702188914,23.0480415245
305,D38,南化區,8014,南化段,2046-52,120.4729061784,23.0481335428
306,D38,南化區,8014,南化段,2352,120.5058303820,23.0370789492
307,D38,南化區,8014,南化段,96-1,120.4968479106,23.0319630879
308,D38,南化區,8014,南化段,99-2,120.4958927174,23.0349642283
309,D38,南化區,8014,南化段,100-1,120.4968972319,23.0347164593
310,D38,南化區,8014,南化段,129,120.4884182587,23.0398774096
311,D38,南化區,8014,南化段,133-1,120.4880189813,23.0377410013
312,D38,南化區,8014,南化段,162-17,120.4882652824,23.0442996565
313,D38,南化區,8014,南化段,162-35,120.4880743752,23.0416069183
314,D38,南化區,8014,南化段,162-36,120.4881285861,23.0418828805
315,D38,南化區,8014,南化段,162-322,120.4846060018,23.0414922538
316,D38,南化區,8014,南化段,162-366,120.4790019217,23.0461625624
317,D38,南化區,8014,南化段,171,120.4803859102,23.0415861264
318,D38,南化區,8014,南化段,171-1,120.4802649614,23.0414946976
319,D38,南化區,8014,南化段,171-2,120.4801919228,23.0415202365
320,D38,南化區,8014,南化段,218-2,120.4791313345,23.0414711452
321,D38,南化區,8014,南化段,241-20,120.4765037083,23.0414162861
322,D38,南化區,8014,南化段,356-1,120.4936155418,23.0482479457
323,D38,南化區,8014,南化段,375,120.4917794841,23.0478742398
324,D38,南化區,8014,南化段,390,120.4882226650,23.0465206435
325,D38,南化區,8014,南化段,392,120.4873532534,23.0472760829
326,D38,南化區,8014,南化段,405-1,120.4865186351,23.0481765166
327,D38,南化區,8014,南化段,407,120.4877985631,23.0486247585
328,D38,南化區,8014,南化段,407-2,120.4878761864,23.0481816710
329,D38,南化區,8014,南化段,421-3,120.4856001733,23.0548537858
330,D38,南化區,8014,南化段,429-1,120.4882211624,23.0505838419
331,D38,南化區,8014,南化段,486-1,120.4992051623,23.0480541263
332,D38,南化區,8014,南化段,498-4,120.5000166000,23.0482384331
333,D38,南化區,8014,南化段,579-1,120.4939697785,23.0546376055
334,D38,南化區,8014,南化段,672,120.4966928819,23.0576224689
335,D38,南化區,8014,南化段,712,120.4882542945,23.0533093469
336,D38,南化區,8014,南化段,717,120.4878851065,23.0547302980
337,D38,南化區,8014,南化段,825-4,120.4791109410,23.0699610331
338,D38,南化區,8014,南化段,825-8,120.4791314668,23.0705320486
339,D38,南化區,8014,南化段,825-10,120.4794283528,23.0706063094
340,D38,南化區,8014,南化段,825-33,120.4790992758,23.0695970028
341,D38,南化區,8014,南化段,923,120.4829658894,23.0546734668
342,D38,南化區,8014,南化段,948-26,120.4847247057,23.0480811339
343,D38,南化區,8014,南化段,949-13,120.4842164879,23.0482098864
344,D38,南化區,8014,南化段,960-2,120.4794712490,23.0489918037
345,D38,南化區,8014,南化段,1010-1,120.4777354476,23.0482841528
346,D38,南化區,8014,南化段,1017-7,120.4810524415,23.0479742774
347,D38,南化區,8014,南化段,1050,120.4723941614,23.0479381644
348,D38,南化區,8014,南化段,1064-3,120.4664807753,23.0482432814
349,D38,南化區,8014,南化段,1080-1,120.4614929538,23.0480132164
350,D38,南化區,8014,南化段,1081,120.4613248492,23.0473277564
351,D38,南化區,8014,南化段,1081-4,120.4614602248,23.0471047741
352,D38,南化區,8014,南化段,1104,120.4700734181,23.0454006264
353,D38,南化區,8014,南化段,1121-1,120.4701998359,23.0433224053
354,D38,南化區,8014,南化段,1166-6,120.4608306031,23.0446858772
355,D38,南化區,8014,南化段,1195-2,120.4660001498,23.0416650798
356,D38,南化區,8014,南化段,1233-1,120.4703054622,23.0394373956
357,D38,南化區,8014,南化段,1262-3,120.5156813925,23.0480259647
358,D38,南化區,8014,南化段,1306,120.5034736508,23.0480006537
359,D38,南化區,8014,南化段,1367-7,120.5071298626,23.0547577087
360,D38,南化區,8014,南化段,1367-17,120.5081746031,23.0547029695
361,D38,南化區,8014,南化段,1367-32,120.5150060794,23.0512480604
362,D38,南化區,8014,南化段,1367-49,120.5150757533,23.0503129113
363,D38,南化區,8014,南化段,1367-154,120.5150470141,23.0479769557
364,D38,南化區,8014,南化段,1367-155,120.5144945250,23.0486749382
365,D38,南化區,8014,南化段,1370-30,120.5016670371,23.0541191743
366,D38,南化區,8014,南化段,1370-111,120.5054868765,23.0480261051
367,D38,南化區,8014,南化段,1370-138,120.5062994799,23.0500710692
368,D38,南化區,8014,南化段,1370-140,120.5061649784,23.0504253533
369,D38,南化區,8014,南化段,1370-145,120.5059114625,23.0506368573
370,D38,南化區,8014,南化段,1370-170,120.5057550988,23.0555366930
371,D38,南化區,8014,南化段,1370-205,120.5078977578,23.0481913392
372,D38,南化區,8014,南化段,1370-238,120.5089654200,23.0483263867
373,D38,南化區,8014,南化段,1373-5,120.5063341395,23.0471961980
374,D38,南化區,8014,南化段,1373-48,120.5015819237,23.0480192351
375,D38,南化區,8014,南化段,1373-78,120.5035071305,23.0483250008
376,D38,南化區,8014,南化段,1373-84,120.5041497622,23.0478428125
377,D38,南化區,8014,南化段,1373-96,120.5014526580,23.0476944750
378,D38,南化區,8014,南化段,1374-3,120.5079390690,23.0414195071
379,D38,南化區,8014,南化段,1375-29,120.5033723149,23.0421035617
380,D38,南化區,8014,南化段,1375-42,120.5043725573,23.0413356851
381,D38,南化區,8014,南化段,1376-148,120.5006465600,23.0353097454
382,D38,南化區,8014,南化段,1377-42,120.4966573796,23.0540576610
